time,vehicle_id,x,y,speed,angle,lane,pos,anomaly,depart,edges,edge_id,lane_id,length,lane_speed,shape,acceleration,jerk,stopped,stopped_time,leader_distance,gap_time
672.0,11,476.5116777858476,445.1365339714688,12.149124860298604,230.3760862498095,315255814_1,2.1084622622241884,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.6296137837467448,-0.7975239653598756,0,1,41.1954789814081,3.3908186355075114
673.0,11,467.5897622465342,436.42079715260166,12.471819379763462,225.6697394996591,315255814_1,14.58028164198765,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.3226945194648571,-0.3069192642818876,0,1,43.34950875538083,3.475796708996518
674.0,11,458.3322699961705,427.81621898228417,12.640972710261837,228.14874179979387,315255814_1,27.22125435224949,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.169153330498375,-0.1535411889664821,0,1,44.70080552965649,3.5361840068975665
675.0,11,449.0296230226572,419.567584296204,12.434269529418804,228.86493924692184,315255814_1,39.65552388166829,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",-0.2067031808430321,-0.3758565113414072,0,1,37.64147116721347,3.0272362263143644
676.0,11,439.186568582505,411.91325705942114,12.46820316901502,232.13002822603323,315255814_1,52.123727050683314,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.0339336395962153,0.2406368204392475,0,1,34.60246619698964,2.7752568455878963
677.0,11,429.82599381761406,404.5105279254621,11.933820124157489,231.06522587385712,315255814_1,64.0575471748408,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",-0.5343830448575311,-0.5683166844537464,0,1,31.44024396877811,2.6345498458732424
678.0,11,420.35881941304393,396.9456960554165,12.120187839773267,231.81167770373972,315255814_1,76.17773501461407,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.1863677156157788,0.7207507604733099,0,1,28.86927122991011,2.381916156049457
679.0,11,410.1402144336648,390.0241196057089,12.34139877997876,235.88823415503552,315255814_1,88.51913379459283,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2212109402054931,0.0348432245897143,0,1,69.84930113360926,5.659755622427872
680.0,11,399.0049049464784,385.2074150322027,12.482407394983593,252.5248548647488,ET03_1,1.3115411895764293,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.1410086150048322,-0.0802023252006609,0,1,24.811144868421337,1.987689079783792
681.0,11,389.9526761347189,380.7587049230932,10.19004493084676,243.828230150174,ET03_1,11.50158612042319,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-2.2923624641368328,-2.433371079141665,0,1,15.297977700340686,1.5012669526148472
682.0,11,384.812418661978,378.4587587282597,5.69004493084676,246.1795588454311,ET03_1,17.19163105126995,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-4.5,-2.2076375358631672,0,1,10.232917165998847,1.7983895189516623
683.0,11,382.42971076066505,377.41468354016905,2.6281728284015857,246.33752033339252,ET03_1,19.819803879671536,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",-3.0618721024451743,1.4381278975548255,0,1,8.197884532725032,3.1192334248850977
684.0,11,382.7770755608729,374.0706718550774,0.7578133422909128,246.28047794549485,ET03_2,20.57761722196245,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",-1.870359486110673,1.1915126163345011,0,1,19.508418861640862,25.743039575769156
686.0,11,374.62966808092654,371.06608671895617,5.501895980423299,250.09625046269213,ET03_2,29.177731862095868,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",2.4036773207131774,0.0632720032939686,0,1,13.698260777226633,2.4897345980308283
